Transaction ID,CPU Time,I/O on Disk,% Read Operations
37442,1.3649,3,9
37443,1.3764,3,7
37444,1.6584,3,8
37445,1.5683,3,82
37446,1.7778,3,3
37447,1.4764,3,97
37448,1.4646,3,100
37449,1.7421,3,10
37450,1.823,3,17
37451,1.729,3,14
37452,1.5553,3,87
37453,1.6338,2,8
37454,1.747,3,17
37455,1.514,3,85
37456,1.602,3,84
37457,1.4211,3,94
37458,1.4584,3,16
37459,1.5571,3,93
37460,1.478,3,94
37461,1.1817,3,3
37462,1.5253,3,6
37463,1.9269,3,98
37464,1.248,3,13
37465,1.2701,3,94
37466,1.6947,3,9
37467,1.8279,3,13
37468,1.4163,3,7
37469,1.2394,4,11
37470,1.64,3,7
37471,1.5126,3,80
37472,1.9473,3,9
37473,1.5096,3,91
37474,1.5607,3,17
37475,1.6893,3,87
37476,1.4439,3,6
37477,1.6443,3,10
37478,1.567,3,91
37479,1.4067,4,87
37480,1.7965,3,9
37481,1.616,3,87
37482,1.259,3,11
37483,1.6704,3,90
37484,1.6665,3,90
37485,1.5862,3,10
37486,1.5269,3,87
37487,1.5316,3,91
37488,1.5331,3,94
37489,1.6716,3,90
37490,1.7394,3,90
37491,1.4851,3,3
37492,1.7159,3,87
37493,1.2418,3,88
37494,1.6757,3,76
37495,1.248,3,90
37496,1.5954,3,10
37497,1.2838,3,12
37498,1.6347,3,12
37499,1.5687,3,87
37500,1.4654,3,10
37501,1.6387,3,4
37502,1.6349,3,93
37503,1.465,3,86
37504,1.4941,3,3
37505,1.7754,3,89
37506,1.8031,3,8
37507,1.6896,3,7
37508,1.3206,3,10
37509,1.4408,3,85
37510,1.801,3,88
37511,1.5417,3,94
37512,1.3072,3,7
37513,1.3994,3,13
37514,1.766,3,90
37515,1.2308,3,12
37516,1.5553,3,87
37517,1.6977,3,12
37518,1.2675,3,10
37519,1.5783,3,84
37520,1.5427,3,9
37521,1.6466,3,14
37522,1.5109,4,18
37523,1.917,3,100
37524,1.7462,3,13
37525,1.5377,3,5
37526,1.2952,3,13
37527,1.3589,3,90
37528,1.7233,3,87
37529,1.7687,3,88
37530,1.6503,3,88
37531,1.7417,3,84
37532,1.4414,3,8
37533,1.4311,3,8
37534,1.2799,3,80
37535,1.9584,3,92
37536,1.3553,3,4
37537,1.7405,3,95
37538,1.136,3,93
37539,1.6871,3,95
37540,1.3866,3,91
37541,1.4519,3,5
37542,1.3876,3,82
37543,1.3401,3,14
37544,1.5396,3,7
37545,1.2481,3,81
37546,1.5821,3,87
37547,1.4131,3,100
37548,1.4809,3,88
37549,1.5257,3,8
37550,1.4586,3,93
37551,1.3335,3,16
37552,1.8709,3,89
37553,1.4131,3,0
37554,1.6803,3,13
37555,1.5304,3,80
37556,1.5293,3,20
37557,1.0778,3,9
37558,1.6352,3,8
37559,1.35,3,17
37560,1.612,3,18
37561,1.8093,3,2
37562,1.4705,3,9
37563,1.4816,3,94
37564,1.6374,3,85
37565,1.4658,3,86
37566,1.4873,3,100
37567,1.5016,3,77
37568,1.6407,3,94
37569,1.2958,3,11
37570,1.4497,3,84
37571,1.394,3,86
37572,1.4212,3,14
37573,1.7454,3,11
37574,1.5941,3,13
37575,1.7083,3,9
37576,1.4284,3,3
37577,1.4757,3,20
37578,1.2657,3,16
37579,1.3203,3,13
37580,1.9002,3,97
37581,1.4516,3,3
37582,1.329,3,89
37583,1.9484,3,9
37584,1.4869,3,89
37585,1.5593,3,90
37586,1.0597,3,11
37587,1.3668,3,14
37588,1.4355,3,88
37589,1.343,3,5
37590,1.511,3,85
37591,1.4669,3,9
37592,1.8277,3,91
37593,1.4189,3,15
37594,1.6547,3,84
37595,1.6882,3,93
37596,1.649,3,10
37597,1.7483,3,8
37598,1.3867,3,83
37599,1.5928,3,99
37600,1.1954,3,93
37601,1.2634,3,93
37602,1.3629,3,15
37603,1.3155,3,83
37604,1.6133,3,90
37605,1.5374,3,13
37606,1.515,3,97
37607,1.3414,3,92
37608,1.6145,3,8
37609,1.6845,3,83
37610,1.6982,3,8
37611,1.6025,3,6
37612,1.7341,3,8
37613,1.6504,3,13
37614,1.6696,3,9
37615,1.3544,3,94
37616,1.4583,3,8
37617,1.9699,3,95
37618,1.4765,2,11
37619,1.4077,3,5
37620,1.7384,3,88
37621,1.567,3,84
37622,1.5845,3,87
37623,1.5473,3,83
37624,1.8408,3,94
37625,1.1777,3,4
37626,1.5838,3,13
37627,1.5678,3,11
37628,1.4157,3,11
37629,1.4732,2,5
37630,1.4962,3,92
37631,1.2084,3,3
37632,1.2012,3,83
37633,1.6063,3,91
37634,1.6619,3,11
37635,1.681,3,13
37636,1.6926,3,6
37637,1.8962,3,8
37638,1.5533,3,100
37639,1.6569,3,89
37640,1.5842,3,83
37641,1.4704,3,86
37642,1.4762,3,87
37643,1.601,3,5
37644,1.6624,3,7
37645,1.346,3,93
37646,1.5503,3,0
37647,1.3358,3,5
37648,1.3582,3,6
37649,1.7755,3,95
37650,1.3324,3,17
37651,1.5645,3,15
37652,1.5255,3,98
37653,1.5259,3,13
37654,1.4859,3,91
37655,1.3799,3,87
37656,1.4561,3,5
37657,1.776,3,89
37658,1.6959,3,91
37659,1.5878,3,10
37660,2.1031,3,90
37661,1.7526,3,7
37662,1.3355,3,92
37663,1.3747,3,93
37664,1.4781,3,14
37665,1.7464,3,99
37666,1.7974,3,0
37667,1.5413,3,96
37668,1.6498,3,13
37669,1.2967,3,10
37670,1.7062,3,91
37671,1.5378,3,100
37672,1.4539,3,7
37673,1.3869,3,4
37674,1.7719,3,18
37675,1.4964,3,10
37676,1.1408,3,83
37677,1.7339,3,100
37678,1.5471,3,95
37679,1.371,3,98
37680,1.5521,3,85
37681,1.4179,3,15
37682,1.6606,3,9
37683,1.6456,3,90
37684,1.4758,3,7
37685,1.461,3,10
37686,1.381,3,94
37687,1.3132,3,6
37688,1.482,3,90
37689,1.314,3,14
37690,1.478,3,94
37691,1.1288,3,7
37692,1.592,3,3
37693,1.8815,3,5
37694,1.5545,3,14
37695,1.7027,3,2
37696,1.5172,3,93
37697,1.2919,3,91
37698,1.7471,3,7
37699,1.5017,3,11
37700,1.3013,3,7
37701,1.4778,3,87
37702,1.5014,3,9
37703,1.4913,3,6
37704,1.6093,3,87
37705,1.5844,3,9
37706,1.3837,3,98
37707,1.4802,3,90
37708,1.795,3,15
37709,1.4957,3,92
37710,1.2538,3,86
37711,1.7785,3,87
37712,1.3372,3,87
37713,1.5258,3,13
37714,1.8621,3,7
37715,1.5247,3,3
37716,1.3941,3,8
37717,1.808,3,3
37718,1.7929,3,90
37719,1.5626,3,83
37720,1.675,3,98
37721,1.8411,3,89
37722,1.6812,3,12
37723,1.38,3,7
37724,1.2318,3,98
37725,1.4587,3,96
37726,1.4206,3,2
37727,1.19,3,10
37728,1.5197,3,87
37729,1.1035,3,89
37730,1.485,3,12
37731,1.3402,3,10
37732,1.5464,3,97
37733,1.6713,3,89
37734,1.2232,3,8
37735,1.5348,3,7
37736,1.1642,3,82
37737,1.4849,3,4
37738,1.6623,3,18
37739,1.7198,3,13
37740,1.6931,3,5
37741,1.3414,3,11
37742,1.3653,3,8
37743,1.448,3,93
37744,1.647,4,11
37745,1.8601,3,15
37746,1.9014,3,7
37747,1.7462,3,12
37748,1.8257,3,15
37749,1.5495,3,17
37750,1.4936,3,91
37751,1.5478,3,13
37752,1.6516,3,16
37753,1.8475,3,94
37754,1.441,3,20
37755,1.7323,3,4
37756,1.6475,3,12
37757,1.1965,3,80
37758,1.889,3,7
37759,1.6159,3,19
37760,1.4084,3,87
37761,1.5173,3,4
37762,1.5834,3,93
37763,1.4822,3,5
37764,1.3475,3,11
37765,1.5806,3,6
37766,1.4412,3,89
37767,1.1382,3,7
37768,1.1161,3,15
37769,1.6323,3,11
37770,1.4043,3,91
37771,1.4195,3,85
37772,1.4829,3,87
37773,1.1969,3,85
37774,1.6263,3,90
37775,1.5338,3,12
37776,1.9121,3,11
37777,1.4165,3,91
37778,1.4981,3,10
37779,1.5968,3,95
37780,1.4599,3,89
37781,1.6703,3,87
37782,1.2825,3,92
37783,1.321,3,11
37784,1.5556,3,92
37785,1.2656,3,86
37786,1.4602,3,14
37787,1.348,3,19
37788,1.6109,3,14
37789,1.4851,3,93
37790,1.5526,3,14
37791,1.3744,3,8
37792,1.5977,3,88
37793,1.7012,3,81
37794,1.4026,3,85
37795,1.6097,3,93
37796,1.2826,4,5
37797,1.3872,3,11
37798,1.6788,4,18
37799,1.3555,3,8
37800,1.4602,3,10
37801,1.7238,3,85
37802,1.8095,3,15
37803,1.3837,3,97
37804,1.3576,3,86
37805,1.3493,3,99
37806,1.2905,3,90
37807,1.3149,3,7
37808,1.6485,3,96
37809,1.6058,3,82
37810,1.5023,3,95
37811,1.3755,3,14
37812,1.567,3,10
37813,1.4803,3,89
37814,1.3501,3,89
37815,1.6984,3,85
37816,2.0519,3,92
37817,1.6386,3,17
37818,1.2901,3,95
37819,1.5495,3,9
37820,1.5787,3,15
37821,1.6911,3,89
37822,1.6102,3,9
37823,1.2466,3,86
37824,1.6483,3,95
37825,1.4214,3,73
37826,1.7055,3,93
37827,1.7055,3,91
37828,1.5725,3,18
37829,1.726,3,3
37830,1.6767,3,0
37831,1.3735,3,84
37832,1.4837,3,7
37833,1.565,3,88
37834,1.4433,3,95
37835,1.5286,3,4
37836,1.4913,3,93
37837,1.484,3,97
37838,1.3451,3,11
37839,1.6155,3,8
37840,1.7746,3,94
37841,1.3799,3,3
37842,1.4929,3,92
37843,1.2541,3,99
37844,1.2717,3,8
37845,1.6501,3,8
37846,1.3457,3,9
37847,1.5032,3,85
37848,1.7985,3,12
37849,1.0884,3,92
37850,1.2226,3,10
37851,1.9358,3,94
37852,1.4608,3,89
37853,1.5618,3,11
37854,1.6704,3,10
37855,1.2874,3,7
37856,1.553,3,96
37857,1.6313,3,86
37858,1.7674,3,5
37859,1.5179,3,4
37860,1.6562,3,10
37861,1.3338,3,96
37862,1.4522,3,13
37863,1.6013,3,86
37864,1.8094,3,11
37865,1.2917,3,81
37866,1.7649,3,96
37867,1.7693,3,90
37868,1.5721,3,98
37869,1.2909,3,92
37870,1.3267,3,92
37871,1.4471,3,7
37872,1.7254,3,5
37873,1.2171,3,86
37874,1.2994,3,10
37875,1.7434,3,3
37876,1.3359,3,100
37877,1.6319,3,77
37878,1.462,3,93
37879,1.3099,3,90
37880,1.5947,3,7
37881,1.4816,3,12
37882,1.5467,3,96
37883,1.4707,3,94
37884,1.7361,3,95
37885,1.3745,3,7
37886,2.0593,3,85
37887,1.4262,3,96
37888,1.2589,3,9
37889,1.502,3,94
37890,1.7177,3,97
37891,1.1672,3,90
37892,1.3222,2,8
37893,1.5109,3,9
37894,1.5523,3,5
37895,1.1389,3,3
37896,1.9233,3,12
37897,1.3407,3,4
37898,1.6244,3,5
37899,1.301,3,19
37900,1.6323,3,89
37901,1.6507,3,96
37902,1.8636,3,92
37903,1.4156,3,16
37904,1.1735,3,87
37905,1.6044,3,0
37906,1.2887,3,84
37907,1.8925,3,14
37908,1.7083,3,5
37909,1.2777,3,13
37910,1.5353,3,4
37911,1.3689,3,0
37912,1.3561,3,91
37913,1.5121,3,90
37914,1.479,3,4
37915,1.4891,3,95
37916,1.5588,3,10
37917,1.8871,3,12
37918,1.6524,4,9
37919,1.4181,3,8
37920,1.5703,3,7
37921,2.0133,3,93
37922,1.2599,3,80
37923,1.6312,3,4
37924,1.6553,3,81
37925,1.3514,3,92
37926,1.7588,3,8
37927,1.5846,3,17
37928,1.4041,3,92
37929,2.0316,3,91
37930,1.6721,3,90
37931,1.683,3,87
37932,1.5648,3,93
37933,1.3775,3,92
37934,1.5248,3,99
37935,1.7653,3,95
37936,1.3536,3,5
37937,1.6913,3,4
37938,1.5378,3,18
37939,1.4722,3,96
37940,1.0575,3,88
37941,1.6311,3,17
37942,1.5876,3,85
37943,1.2732,3,4
37944,1.7185,3,92
37945,1.6931,3,91
37946,1.4715,3,7
37947,1.4781,3,83
37948,1.5484,3,93
37949,1.5123,3,6
37950,1.6826,3,92
37951,1.865,3,11
37952,1.7693,3,89
37953,1.0844,3,11
37954,1.2928,3,90
37955,1.6587,3,85
37956,1.8972,3,10
37957,1.5109,3,90
37958,1.6877,3,86
37959,1.9493,3,8
37960,1.4414,3,12
37961,1.7373,3,9
37962,1.6159,3,96
37963,1.8273,3,2
37964,1.3823,3,91
37965,1.6424,3,91
37966,1.6498,3,9
37967,1.0998,3,95
37968,1.3366,3,100
37969,1.5629,3,6
37970,1.7069,3,14
37971,1.7388,3,0
37972,1.6069,3,2
37973,1.4461,3,4
37974,1.3049,3,90
37975,1.5345,4,91
37976,1.4022,3,8
37977,1.6898,3,87
37978,1.3387,3,8
37979,1.7022,3,85
37980,1.7551,3,1
37981,1.7286,3,81
37982,1.4876,3,15
37983,1.5981,3,12
37984,1.1633,3,9
37985,1.3552,3,13
37986,1.3427,3,90
37987,1.8688,3,12
37988,1.3106,3,7
37989,1.7478,3,5
37990,1.2066,3,95
37991,1.4008,3,13
37992,1.8707,3,90
37993,1.168,3,7
37994,1.183,3,12
37995,1.5293,3,10
37996,1.2394,3,7
37997,1.5611,3,90
37998,1.521,3,90
37999,1.7243,3,1
38000,1.5654,3,11
38001,1.6446,3,9
38002,1.1558,3,11
38003,1.5064,3,86
38004,1.7852,3,7
38005,1.4159,3,13
38006,1.4814,3,89
38007,1.5623,3,14
38008,1.6841,3,86
38009,1.6726,3,83
38010,1.5114,3,84
38011,1.8907,3,79
38012,1.8031,3,87
38013,1.6029,3,11
38014,1.5077,3,7
38015,1.2332,3,15
38016,1.639,3,98
38017,1.581,3,14
38018,1.671,3,91
38019,1.562,3,14
38020,1.5218,3,91
38021,1.5842,3,92
38022,1.3356,3,5
38023,1.7082,3,6
38024,1.4051,3,91
38025,1.9697,3,15
38026,1.4807,3,85
38027,1.5967,3,82
38028,1.3161,3,87
38029,1.7687,3,10
38030,1.3678,3,5
38031,1.6853,3,80
38032,1.1913,3,2
38033,1.5272,3,83
38034,1.3958,3,6
38035,1.3049,3,83
38036,1.4805,3,90
38037,1.1036,3,84
38038,1.6065,3,92
38039,1.7691,3,87
38040,1.3994,3,84
38041,1.325,3,99
38042,1.4024,3,93
38043,1.9482,3,6
38044,1.7169,3,85
38045,1.6675,3,89
38046,1.8086,3,100
38047,1.5666,3,15
38048,1.6635,3,85
38049,1.7217,3,22
38050,1.4438,3,9
38051,1.5238,3,13
38052,1.3284,3,92
38053,1.622,3,90
38054,1.555,3,89
38055,1.7918,3,18
38056,1.308,3,9
38057,1.6328,3,79
38058,1.4192,3,17
38059,1.5553,3,5
38060,1.6985,3,86
38061,1.5052,3,16
38062,1.7585,3,95
38063,1.395,3,83
38064,1.7132,3,93
38065,1.4775,3,89
38066,1.2896,3,92
38067,1.6486,3,7
38068,1.6734,3,100
38069,1.6513,3,24
38070,1.6249,3,88
38071,1.6508,3,90
38072,1.5312,3,12
38073,1.4687,3,86
38074,1.5123,3,11
38075,1.7148,3,5
38076,1.8626,4,91
38077,1.3991,3,14
38078,1.2642,3,96
38079,1.8091,3,7
38080,1.259,3,5
38081,1.5888,3,92
38082,1.7795,3,95
38083,1.3938,3,89
38084,1.9436,3,82
38085,1.4092,3,5
38086,1.3078,3,12
38087,1.5873,3,14
38088,1.5305,3,18
38089,1.3866,3,91
38090,1.3689,3,17
38091,1.4132,3,2
38092,1.3816,3,10
38093,1.4694,3,93
38094,1.3263,3,8
38095,1.5317,3,93
38096,1.6921,3,81
38097,1.1279,3,90
38098,1.2557,3,13
38099,1.2591,3,3
38100,1.495,3,3
38101,1.7674,3,95
38102,1.5948,3,13
38103,1.4929,3,8
38104,1.458,3,94
38105,1.7242,3,93
38106,1.4349,3,7
38107,1.8494,3,9
38108,1.5089,3,90
38109,1.6105,3,88
38110,1.2821,3,17
38111,1.9952,3,89
38112,1.356,3,91
38113,1.367,3,11
38114,1.7075,3,15
38115,1.6039,3,9
38116,1.7765,3,86
38117,1.5451,3,98
38118,1.6064,3,92
38119,1.4075,3,6
38120,1.2424,3,91
38121,1.3257,3,7
38122,1.5325,3,87
38123,1.4802,3,92
38124,1.4703,3,97
38125,1.2459,3,85
38126,1.5321,3,84
38127,1.6586,3,100
38128,1.546,3,91
38129,1.7556,3,96
38130,1.9467,3,90
38131,1.3671,3,96
38132,1.4151,3,17
38133,1.5136,3,9
38134,1.666,3,92
38135,1.546,3,99
38136,1.5343,3,89
38137,1.8138,3,9
38138,1.7281,3,12
38139,1.6298,3,9
38140,1.7903,3,13
38141,1.5915,3,91
38142,1.3914,3,88
38143,1.3244,3,81
38144,1.4294,3,89
38145,1.4842,3,92
38146,1.4981,3,11
38147,1.7566,3,9
38148,1.3919,3,91
38149,1.9651,3,93
38150,1.7027,3,19
38151,1.779,3,14
38152,1.163,3,97
38153,1.5133,3,82
38154,1.6901,3,18
38155,1.154,3,9
38156,1.3636,3,12
38157,1.5602,3,85
38158,1.6876,3,10
38159,1.426,3,81
38160,1.4678,3,87
38161,1.4074,3,9
38162,1.4282,3,18
38163,1.6617,3,6
38164,1.4871,3,76
38165,1.7465,3,11
38166,1.5021,3,89
38167,1.3636,3,15
38168,1.5123,3,94
38169,0.8599,3,85
38170,1.3486,3,5
38171,1.3037,3,10
38172,1.5171,3,11
38173,1.7512,3,95
38174,1.0723,3,19
38175,1.636,3,7
38176,1.6514,2,95
38177,1.696,3,89
38178,1.6227,3,86
38179,1.0613,3,90
38180,1.8543,3,12
38181,1.7102,3,89
38182,1.723,3,100
38183,1.5887,3,9
38184,1.6318,3,90
38185,1.7908,3,91
38186,1.1711,3,93
38187,1.1937,3,19
38188,1.6497,3,100
38189,1.2749,3,89
38190,1.5867,3,87
38191,1.2887,3,84
38192,1.4297,3,11
38193,1.6381,3,100
38194,1.756,3,5
38195,1.4872,3,11
38196,1.3897,3,11
38197,1.6322,3,95
38198,1.4201,3,87
38199,1.083,3,10
38200,1.5777,3,12
38201,1.261,3,87
38202,1.9146,3,91
38203,1.5468,3,92
38204,1.5177,3,9
38205,1.488,3,18
38206,1.3776,3,91
38207,1.5679,3,89
38208,1.7097,3,3
38209,1.5679,3,94
38210,1.5172,3,92
38211,1.5594,3,16
38212,1.5944,3,17
38213,1.6144,3,87
38214,1.5766,3,95
38215,1.3525,3,88
38216,1.7589,3,20
38217,1.4856,3,13
38218,1.7763,3,9
38219,0.9927,3,87
38220,1.6066,3,94
38221,1.6829,3,8
38222,1.4437,3,0
38223,1.5034,3,9
38224,1.5806,3,87
38225,1.3532,3,21
38226,1.9484,3,100
38227,1.479,3,81
38228,1.4008,3,90
38229,1.3863,3,97
38230,1.3722,3,19
38231,1.5605,3,92
38232,1.9443,3,93
38233,1.6074,3,89
38234,1.2955,3,19
38235,1.2342,3,92
38236,1.3109,3,13
38237,1.617,3,90
38238,1.0855,3,11
38239,1.3873,3,91
38240,1.4205,3,90
38241,1.5237,3,7
38242,1.1827,3,79
38243,1.4399,3,87
38244,1.6044,3,94
38245,1.7165,3,94
38246,1.4221,3,94
38247,1.3444,3,88
38248,1.4909,3,77
38249,1.3112,3,90
38250,1.5981,3,10
38251,1.58,3,96
38252,1.3068,3,91
38253,1.6568,3,96
38254,1.4066,3,89
38255,1.415,3,0
38256,1.8542,3,91
38257,1.4397,3,85
38258,1.2511,3,83
38259,1.8534,3,7
38260,1.4955,3,11
38261,1.6453,3,9
38262,1.0511,3,19
38263,1.3583,3,3
38264,1.7135,3,89
38265,1.4226,3,94
38266,1.7034,3,17
38267,1.2881,3,86
38268,1.6027,3,90
38269,1.6452,3,13
38270,1.5016,3,15
38271,1.4627,3,11
38272,1.7313,3,8
38273,1.4341,3,92
38274,1.5393,3,12
38275,1.6833,3,87
38276,1.4431,3,8
38277,1.5445,3,12
38278,1.7943,3,8
38279,1.362,3,92
38280,1.3457,3,17
38281,1.6028,3,88
38282,1.7136,3,14
38283,1.5182,3,4
38284,1.4634,3,93
38285,1.2674,3,12
38286,1.8541,3,92
38287,1.7506,3,93
38288,1.2149,3,8
38289,1.2111,3,93
38290,1.0651,3,8
38291,1.5274,3,90
38292,1.4448,3,84
38293,1.4634,3,96
38294,1.3331,3,88
38295,1.2533,3,100
38296,1.3386,3,8
38297,1.4637,3,11
38298,1.7195,3,13
38299,1.2342,3,14
38300,1.8249,3,8
38301,1.5757,3,95
38302,1.5031,3,79
38303,1.4823,3,6
38304,1.6812,3,6
38305,1.1494,3,88
38306,1.6582,3,85
38307,1.6758,3,87
38308,1.6255,3,5
38309,1.3987,3,95
38310,1.6541,3,89
38311,1.6774,3,100
38312,1.3634,3,13
38313,1.5617,3,83
38314,1.6221,3,97
38315,1.6968,3,86
38316,1.4755,3,91
38317,1.6283,3,79
38318,1.394,3,10
38319,1.189,3,92
38320,1.7403,3,90
38321,1.7652,3,11
38322,1.2903,3,9
38323,1.8235,3,9
38324,1.4518,3,6
38325,1.7126,3,80
38326,1.5482,3,15
38327,1.5188,3,12
38328,1.636,3,90
38329,1.5179,3,87
38330,1.6055,3,1
38331,1.597,3,19
38332,1.5168,3,86
38333,1.4612,3,97
38334,1.6024,3,78
38335,1.6657,3,15
38336,1.2149,3,2
38337,1.7083,3,12
38338,1.7929,3,88
38339,1.4355,4,11
38340,1.711,3,86
38341,1.4972,3,14
38342,1.4087,3,97
38343,1.3528,3,90
38344,1.8341,3,9
38345,1.646,3,85
38346,1.8516,3,8
38347,1.4639,3,12
38348,1.4499,3,6
38349,1.8068,3,24
38350,1.641,3,6
38351,1.4568,3,1
38352,1.5056,3,0
38353,1.3454,3,93
38354,1.2498,3,8
38355,1.5107,3,9
38356,1.1896,3,79
38357,1.8822,3,100
38358,1.4063,3,89
38359,1.4191,3,9
38360,1.5442,3,13
38361,1.4434,3,96
38362,1.4463,3,15
38363,1.5519,3,17
38364,1.8092,3,91
38365,1.4079,3,3
38366,1.5004,3,1
38367,1.1629,3,93
38368,1.7268,3,11
38369,1.6755,3,4
38370,1.2751,3,93
38371,1.8509,3,76
38372,1.402,3,13
38373,1.5986,3,89
38374,1.1911,3,91
38375,1.8557,3,5
38376,1.5131,3,18
38377,1.2673,3,12
38378,1.5776,3,86
38379,1.5153,3,8
38380,1.4199,3,7
38381,1.8041,3,9
38382,1.7535,3,91
38383,1.7012,3,85
38384,1.313,3,8
38385,1.5849,3,5
38386,1.6585,3,91
38387,1.4156,3,78
38388,1.409,3,95
38389,1.5386,3,77
38390,1.5603,3,15
38391,1.3191,3,11
38392,1.9274,3,85
38393,1.4335,3,5
38394,1.6779,3,87
38395,1.5902,3,91
38396,1.7185,3,0
38397,1.8539,3,94
38398,1.5837,3,12
38399,1.5077,3,96
38400,1.6717,3,6
38401,1.4464,3,20
38402,1.6223,3,97
38403,1.0014,3,0
38404,1.3784,2,11
38405,1.2625,3,10
38406,1.4779,3,9
38407,1.2136,3,94
38408,1.6328,3,2
38409,1.3722,3,7
38410,1.6387,3,16
38411,1.3346,3,4
38412,1.5413,3,100
38413,1.7766,3,84
38414,1.4536,3,94
38415,1.6223,3,91
38416,1.6203,3,86
38417,1.7583,3,13
38418,1.6624,3,83
38419,1.5301,3,12
38420,1.8032,3,7
38421,1.6198,3,96
38422,1.8603,3,1
38423,1.0774,3,15
38424,1.7865,3,88
38425,1.7687,3,91
38426,1.4671,3,8
38427,1.5578,3,9
38428,1.3408,3,15
38429,1.6383,3,91
38430,1.7819,3,100
38431,1.4609,3,8
38432,1.4901,3,80
38433,1.423,3,9
38434,1.6247,3,94
38435,1.5897,3,95
38436,1.5178,3,5
38437,1.3713,3,11
38438,1.4148,3,92
38439,1.329,3,92
38440,1.3893,3,18
38441,1.6471,3,6
38442,1.4735,3,100
38443,1.4414,3,90
38444,1.3569,3,90
38445,1.7389,3,84
38446,1.5731,3,13
38447,1.4379,3,87
38448,1.3423,3,18
38449,1.6715,4,12
38450,1.6445,3,88
38451,1.5223,3,16
38452,1.6201,3,7
38453,1.8358,3,95
38454,1.3355,3,15
38455,1.4836,3,9
38456,1.6739,3,9
38457,1.6844,3,89
38458,1.0458,3,10
38459,1.7474,3,8
38460,1.7234,3,22
38461,1.5177,3,15
38462,1.598,3,89
38463,1.633,3,13
38464,1.2652,3,88
38465,1.4457,3,93
38466,1.3625,3,98
38467,1.5172,3,93
38468,1.3536,3,14
38469,1.2129,3,87
38470,1.6027,4,17
38471,1.6265,3,99
38472,1.6403,3,10
38473,1.6046,3,96
38474,1.7465,3,86
38475,1.2545,3,89
38476,1.3423,3,94
38477,1.4041,3,88
38478,1.7824,3,93
38479,1.2745,3,88
38480,1.674,3,98
38481,1.4935,3,11
38482,1.7588,3,86
38483,1.5266,3,88
38484,1.1099,3,94
38485,1.4075,3,16
38486,1.8677,3,85
38487,1.4057,3,85
38488,1.5763,3,10
38489,1.1498,3,85
38490,1.7849,3,12
38491,1.4302,3,10
38492,1.7511,3,90
38493,1.551,3,92
38494,1.6174,3,88
38495,1.5798,3,15
38496,1.2937,3,79
38497,1.3438,3,85
38498,1.5129,3,20
38499,1.7361,3,5
38500,1.5301,3,1
38501,1.4505,3,2
38502,1.463,3,78
38503,1.737,3,89
38504,1.6288,3,4
38505,1.7268,3,0
38506,1.3992,3,85
38507,1.7377,3,8
38508,1.4567,3,81
38509,1.417,3,0
38510,1.4164,3,6
38511,1.8198,3,5
38512,1.6305,3,8
38513,1.4965,3,94
38514,1.7297,3,89
38515,1.7309,3,2
38516,1.3136,3,93
38517,1.665,3,6
38518,1.3857,3,82
38519,2.1879,3,15
38520,1.6884,3,91
38521,1.717,3,0
38522,1.3517,3,6
38523,1.6966,3,87
38524,1.3228,3,96
38525,1.6333,3,94
38526,1.7403,3,11
38527,1.8174,3,91
38528,1.7327,3,88
38529,1.6443,3,93
38530,1.5506,3,16
38531,1.871,3,97
38532,1.3179,3,9
38533,1.7057,3,89
38534,1.2118,3,2
38535,1.5263,3,10
38536,1.7803,3,15
38537,1.329,3,93
38538,1.4576,3,1
38539,1.3394,3,90
38540,1.5636,2,11
38541,1.2612,3,98
38542,1.6414,3,93
38543,1.7759,3,15
38544,1.3638,3,82
38545,1.5439,3,14
38546,1.4719,3,14
38547,1.493,3,92
38548,1.6381,3,87
38549,1.4404,3,10
38550,1.5874,3,84
38551,1.5192,3,13
38552,1.3982,3,23
38553,1.7536,3,6
38554,1.7045,3,28
38555,1.4599,3,16
38556,1.5875,3,4
38557,1.3407,3,15
38558,1.2549,3,10
38559,1.2793,3,83
38560,1.3058,3,84
38561,1.7781,3,12
38562,1.1943,3,88
38563,1.4559,3,94
38564,1.2804,3,91
38565,1.6695,3,89
38566,1.5623,3,87
38567,1.4142,3,7
38568,1.4867,3,3
38569,1.9453,3,91
38570,1.4514,3,15
38571,1.6266,3,81
38572,1.6993,3,96
38573,1.6523,3,90
38574,1.5441,3,7
38575,1.4074,3,12
38576,1.3306,3,97
38577,1.9017,3,7
38578,1.5462,3,7
38579,1.6598,3,95
38580,1.0976,3,92
38581,1.8438,3,91
38582,1.5425,3,96
38583,1.9257,3,15
38584,1.5303,3,7
38585,1.2616,3,89
38586,1.5637,3,12
38587,1.66,3,7
38588,1.2874,3,90
38589,1.8499,3,90
38590,1.6038,2,100
38591,1.6118,3,100
38592,1.2615,3,95
38593,1.4614,3,8
38594,1.5946,3,96
38595,1.5961,3,16
38596,1.5346,3,9
38597,1.5613,3,99
38598,1.8141,3,97
38599,1.7861,3,5
38600,1.4262,3,96
38601,1.5753,3,88
38602,1.7724,3,91
38603,1.7795,3,16
38604,1.1475,3,96
38605,1.4858,3,86
38606,1.3631,3,4
38607,1.5557,3,5
38608,1.8261,3,8
38609,1.3392,3,15
38610,1.9563,3,10
38611,1.458,3,89
38612,1.8931,3,6
38613,1.5828,3,10
38614,1.2711,3,3
38615,1.8645,3,84
